product_name,price_per_unit,date,vendor_id
Corporate Smartphone,861.48,2024-12-31,V003282
Corporate Smartphone,1080.78,2024-07-03,V003282
Rack Server,8326.33,2024-05-11,V003282
Rack Server,7538.73,2025-03-09,V003282
Rack Server,8103.33,2025-12-03,V003282
Cloud Compute Credit,157.56,2024-10-12,V003282
Cloud Compute Credit,123.08,2024-07-19,V003282
Cloud Compute Credit,273.6,2025-09-12,V003282
Enterprise Laptop,1214.8,2026-01-08,V003283
Enterprise Laptop,1307.46,2025-01-29,V003283
Enterprise Laptop,1103.16,2025-06-05,V003283
Enterprise Laptop,1115.91,2025-03-26,V003283
Corporate Smartphone,961.68,2025-04-21,V003283
Corporate Smartphone,834.13,2025-02-28,V003283
Rack Server,9159.94,2024-05-19,V003283
Rack Server,7230.76,2025-03-27,V003283
Rack Server,7641.56,2025-01-16,V003283
Cloud Compute Credit,316.44,2025-02-25,V003283
Cloud Compute Credit,287.8,2025-12-08,V003283
Cloud Compute Credit,433.27,2024-08-20,V003283
Cloud Compute Credit,439.83,2024-10-23,V003283
Enterprise Laptop,1198.82,2025-08-17,V003284
Enterprise Laptop,1369.39,2025-07-13,V003284
Corporate Smartphone,845.15,2025-12-31,V003284
Corporate Smartphone,1045.34,2025-08-10,V003284
Rack Server,8912.83,2024-09-04,V003284
Rack Server,7530.72,2025-03-13,V003284
Rack Server,7192.05,2026-01-04,V003284
Rack Server,6559.5,2026-04-22,V003284
Cloud Compute Credit,200.34,2024-09-24,V003284
Cloud Compute Credit,504.95,2024-12-26,V003284
Cloud Compute Credit,372.05,2025-07-08,V003284
Cloud Compute Credit,222.31,2026-02-11,V003284
Enterprise Laptop,1189.76,2024-11-09,V003285
Enterprise Laptop,1263.01,2025-05-05,V003285
Enterprise Laptop,1366.2,2025-12-09,V003285
Corporate Smartphone,717.5,2025-06-09,V003285
Corporate Smartphone,690.15,2025-05-05,V003285
Rack Server,6545.87,2025-10-04,V003285
Rack Server,6790.29,2026-02-19,V003285
Rack Server,9191.14,2024-12-13,V003285
Cloud Compute Credit,457.14,2024-07-18,V003285
Cloud Compute Credit,127.39,2024-09-17,V003285
Cloud Compute Credit,447.96,2025-02-13,V003285
Cloud Compute Credit,487.54,2025-03-25,V003285
Enterprise Laptop,1252.28,2024-05-07,V003286
Enterprise Laptop,1119.57,2024-10-18,V003286
Corporate Smartphone,936.68,2025-05-07,V003286
Corporate Smartphone,854.69,2026-04-25,V003286
Corporate Smartphone,799.82,2024-06-28,V003286
Corporate Smartphone,738.6,2024-05-30,V003286
Rack Server,8421.2,2024-09-14,V003286
Rack Server,7587.31,2025-08-03,V003286
Rack Server,6950.43,2025-06-12,V003286
Cloud Compute Credit,114.2,2025-01-02,V003286
Cloud Compute Credit,250.13,2025-03-06,V003286
Cloud Compute Credit,439.59,2025-09-17,V003286
Cloud Compute Credit,335.97,2025-02-02,V003286
Enterprise Laptop,1024.9,2025-03-03,V003287
Enterprise Laptop,1126.53,2025-05-08,V003287
Corporate Smartphone,570.73,2026-04-20,V003287
Corporate Smartphone,920.05,2024-06-13,V003287
Corporate Smartphone,585.87,2025-10-05,V003287
Rack Server,8518.97,2024-10-27,V003287
Rack Server,8057.24,2024-05-22,V003287
Rack Server,7690.6,2026-04-16,V003287
Rack Server,6080.68,2026-03-29,V003287
Cloud Compute Credit,461.95,2025-11-24,V003287
Cloud Compute Credit,267.81,2025-11-16,V003287
Cloud Compute Credit,122.03,2024-12-10,V003287
Enterprise Laptop,1094.64,2026-01-24,V003288
Enterprise Laptop,1075.33,2025-04-21,V003288
Enterprise Laptop,1137.1,2026-04-19,V003288
Enterprise Laptop,1125.46,2024-05-15,V003288
Corporate Smartphone,1165.26,2024-07-24,V003288
Corporate Smartphone,703.37,2026-04-30,V003288
Rack Server,8653.8,2024-07-21,V003288
Rack Server,8220.53,2025-12-11,V003288
Cloud Compute Credit,216.93,2024-09-25,V003288
Cloud Compute Credit,279.9,2025-11-11,V003288
Cloud Compute Credit,252.19,2025-12-09,V003288
Cloud Compute Credit,383.35,2024-08-27,V003288
Enterprise Laptop,1357.02,2024-05-10,V003289
Enterprise Laptop,1208.44,2024-12-09,V003289
Enterprise Laptop,975.0,2025-11-28,V003289
Enterprise Laptop,969.22,2024-10-24,V003289
Corporate Smartphone,519.7,2025-11-28,V003289
Corporate Smartphone,885.02,2024-11-13,V003289
Corporate Smartphone,962.35,2024-07-04,V003289
Corporate Smartphone,923.73,2025-05-31,V003289
Rack Server,9704.57,2024-10-30,V003289
Rack Server,7798.53,2025-01-19,V003289
Rack Server,8265.41,2024-05-27,V003289
Cloud Compute Credit,380.58,2024-09-05,V003289
Cloud Compute Credit,231.68,2025-06-23,V003289
Cloud Compute Credit,391.91,2025-06-24,V003289
Cloud Compute Credit,323.4,2026-03-01,V003289
Enterprise Laptop,1379.34,2024-06-25,V003290
Enterprise Laptop,1371.07,2024-06-23,V003290
Enterprise Laptop,898.51,2025-08-16,V003290
Enterprise Laptop,1147.89,2024-11-18,V003290
Corporate Smartphone,913.73,2025-03-26,V003290
Corporate Smartphone,668.88,2024-09-05,V003290
Rack Server,7937.19,2025-08-13,V003290
Rack Server,8116.48,2024-10-08,V003290
Rack Server,8387.97,2025-09-27,V003290
Cloud Compute Credit,382.88,2025-10-06,V003290
Cloud Compute Credit,123.76,2025-09-01,V003290
Cloud Compute Credit,463.95,2025-05-04,V003290
Enterprise Laptop,1203.1,2026-04-15,V003291
Enterprise Laptop,1123.07,2026-04-15,V003291
Enterprise Laptop,1265.56,2025-04-26,V003291
Enterprise Laptop,1527.79,2025-03-16,V003291
Corporate Smartphone,891.58,2026-03-22,V003291
Corporate Smartphone,625.91,2025-10-12,V003291
Corporate Smartphone,618.41,2025-08-19,V003291
Rack Server,8065.94,2026-04-03,V003291
Rack Server,9017.63,2025-01-05,V003291
Rack Server,10810.31,2024-11-19,V003291
Rack Server,8890.05,2024-11-05,V003291
Cloud Compute Credit,313.89,2025-01-28,V003291
Cloud Compute Credit,408.04,2024-07-29,V003291
Enterprise Laptop,1100.98,2024-12-26,V003292
Enterprise Laptop,1131.4,2024-11-07,V003292
Enterprise Laptop,1029.44,2026-03-06,V003292
Enterprise Laptop,1070.63,2025-08-07,V003292
Corporate Smartphone,818.2,2024-07-29,V003292
Corporate Smartphone,628.09,2025-05-15,V003292
Corporate Smartphone,917.42,2026-03-23,V003292
Rack Server,6419.4,2024-11-20,V003292
Rack Server,5869.15,2025-08-08,V003292
Cloud Compute Credit,116.25,2025-06-30,V003292
Cloud Compute Credit,324.65,2024-11-27,V003292
Enterprise Laptop,1056.72,2024-11-04,V003293
Enterprise Laptop,1406.21,2025-03-01,V003293
Enterprise Laptop,1115.89,2025-07-27,V003293
Corporate Smartphone,567.62,2026-02-04,V003293
Corporate Smartphone,987.18,2024-10-08,V003293
Corporate Smartphone,1107.56,2025-04-12,V003293
Corporate Smartphone,753.69,2024-12-08,V003293
Rack Server,7379.3,2025-10-31,V003293
Rack Server,10317.37,2024-11-22,V003293
Cloud Compute Credit,162.38,2025-05-27,V003293
Cloud Compute Credit,126.57,2024-07-06,V003293
Cloud Compute Credit,256.56,2026-02-13,V003293
Enterprise Laptop,1160.56,2024-08-15,V003294
Enterprise Laptop,1096.67,2025-05-13,V003294
Enterprise Laptop,1192.98,2026-02-18,V003294
Corporate Smartphone,1052.64,2026-03-22,V003294
Corporate Smartphone,1009.72,2024-07-15,V003294
Rack Server,8670.21,2025-12-11,V003294
Rack Server,7401.25,2026-04-15,V003294
Cloud Compute Credit,163.6,2025-04-28,V003294
Cloud Compute Credit,163.79,2024-09-20,V003294
Cloud Compute Credit,430.11,2026-01-28,V003294
Cloud Compute Credit,461.89,2024-09-22,V003294
Enterprise Laptop,1197.12,2026-04-15,V003295
Enterprise Laptop,1134.2,2026-01-12,V003295
Enterprise Laptop,1557.08,2024-09-04,V003295
Enterprise Laptop,1558.47,2025-04-17,V003295
Corporate Smartphone,970.59,2025-05-09,V003295
Corporate Smartphone,1022.85,2024-05-31,V003295
Rack Server,9339.29,2024-11-20,V003295
Rack Server,9612.34,2025-06-16,V003295
Cloud Compute Credit,459.87,2024-12-14,V003295
Cloud Compute Credit,303.75,2024-06-01,V003295
Cloud Compute Credit,337.28,2025-04-11,V003295
Enterprise Laptop,1292.76,2024-08-30,V003296
Enterprise Laptop,1124.09,2025-05-10,V003296
Corporate Smartphone,1132.72,2024-05-16,V003296
Corporate Smartphone,843.28,2025-04-14,V003296
Corporate Smartphone,946.26,2024-10-07,V003296
Rack Server,9741.62,2024-06-21,V003296
Rack Server,9112.89,2025-05-16,V003296
Rack Server,10631.94,2025-04-17,V003296
Rack Server,7383.4,2025-09-02,V003296
Cloud Compute Credit,169.13,2025-12-01,V003296
Cloud Compute Credit,291.63,2025-09-19,V003296
Cloud Compute Credit,194.81,2024-10-17,V003296
Cloud Compute Credit,296.92,2024-05-08,V003296
Enterprise Laptop,1127.73,2026-04-26,V003297
Enterprise Laptop,932.34,2026-02-10,V003297
Corporate Smartphone,885.32,2025-09-07,V003297
Corporate Smartphone,669.52,2024-11-01,V003297
Corporate Smartphone,752.64,2025-03-03,V003297
Corporate Smartphone,724.57,2024-07-29,V003297
Rack Server,5686.46,2026-03-22,V003297
Rack Server,8040.1,2026-01-19,V003297
Cloud Compute Credit,458.72,2025-06-02,V003297
Cloud Compute Credit,194.2,2025-06-14,V003297
Cloud Compute Credit,455.51,2025-02-08,V003297
Cloud Compute Credit,227.54,2024-12-17,V003297
Enterprise Laptop,1468.17,2025-01-31,V003298
Enterprise Laptop,1423.8,2025-04-12,V003298
Enterprise Laptop,1415.12,2024-10-19,V003298
Corporate Smartphone,1150.01,2024-05-09,V003298
Corporate Smartphone,762.81,2024-11-18,V003298
Corporate Smartphone,1037.71,2026-04-09,V003298
Corporate Smartphone,920.33,2025-09-26,V003298
Rack Server,6909.54,2025-12-02,V003298
Rack Server,7574.56,2026-04-06,V003298
Rack Server,9486.47,2025-06-29,V003298
Cloud Compute Credit,239.01,2025-07-06,V003298
Cloud Compute Credit,193.21,2024-06-02,V003298
Enterprise Laptop,1459.97,2024-05-23,V003299
Enterprise Laptop,1217.44,2024-07-21,V003299
Enterprise Laptop,983.76,2025-11-06,V003299
Corporate Smartphone,728.48,2025-04-21,V003299
Corporate Smartphone,1080.88,2025-04-27,V003299
Corporate Smartphone,881.66,2025-08-14,V003299
Rack Server,6247.13,2026-02-04,V003299
Rack Server,7929.56,2025-11-25,V003299
Rack Server,8309.76,2024-08-29,V003299
Rack Server,8024.22,2025-01-10,V003299
Cloud Compute Credit,108.08,2025-10-27,V003299
Cloud Compute Credit,241.42,2025-12-15,V003299
Cloud Compute Credit,331.23,2025-11-14,V003299
Enterprise Laptop,1092.91,2026-04-15,V003300
Enterprise Laptop,1652.27,2024-09-09,V003300
Enterprise Laptop,1467.58,2024-06-21,V003300
Enterprise Laptop,1457.25,2025-03-05,V003300
Corporate Smartphone,787.75,2025-06-09,V003300
Corporate Smartphone,1259.08,2024-10-16,V003300
Corporate Smartphone,1139.49,2025-01-26,V003300
Rack Server,10082.11,2025-04-06,V003300
Rack Server,6744.71,2025-12-21,V003300
Rack Server,9328.46,2024-05-24,V003300
Rack Server,8253.58,2026-04-27,V003300
Cloud Compute Credit,178.85,2025-07-30,V003300
Cloud Compute Credit,432.77,2024-07-25,V003300
Enterprise Laptop,1078.77,2025-04-29,V003301
Enterprise Laptop,1178.13,2025-02-10,V003301
Enterprise Laptop,1227.91,2024-11-04,V003301
Enterprise Laptop,1459.95,2025-02-28,V003301
Corporate Smartphone,829.47,2025-10-18,V003301
Corporate Smartphone,1106.35,2024-12-13,V003301
Corporate Smartphone,887.49,2026-02-17,V003301
Corporate Smartphone,690.04,2024-05-08,V003301
Rack Server,9102.52,2025-11-02,V003301
Rack Server,8516.54,2025-01-29,V003301
Cloud Compute Credit,226.81,2026-02-17,V003301
Cloud Compute Credit,152.92,2024-11-27,V003301
Cloud Compute Credit,150.1,2025-11-16,V003301
Cloud Compute Credit,263.69,2025-02-01,V003301
Enterprise Laptop,1304.51,2024-09-07,V003302
Enterprise Laptop,1302.64,2025-11-13,V003302
Enterprise Laptop,1259.93,2025-11-26,V003302
Enterprise Laptop,1362.85,2024-08-18,V003302
Corporate Smartphone,774.26,2025-05-29,V003302
Corporate Smartphone,636.44,2025-12-18,V003302
Corporate Smartphone,1096.4,2024-08-24,V003302
Rack Server,9194.48,2025-06-13,V003302
Rack Server,6814.83,2025-10-11,V003302
Rack Server,7008.66,2025-02-04,V003302
Cloud Compute Credit,129.31,2024-12-28,V003302
Cloud Compute Credit,504.23,2025-11-28,V003302
Cloud Compute Credit,375.74,2024-07-20,V003302
Enterprise Laptop,1359.66,2024-11-09,V003303
Enterprise Laptop,1376.94,2025-05-26,V003303
Enterprise Laptop,1363.75,2025-08-23,V003303
Corporate Smartphone,1018.3,2024-12-23,V003303
Corporate Smartphone,840.42,2025-11-01,V003303
Corporate Smartphone,1004.0,2025-11-08,V003303
Rack Server,7573.23,2024-10-16,V003303
Rack Server,10412.77,2024-12-05,V003303
Rack Server,9064.26,2025-12-09,V003303
Cloud Compute Credit,336.09,2025-12-12,V003303
Cloud Compute Credit,353.97,2024-09-15,V003303
Cloud Compute Credit,495.84,2024-12-24,V003303
Enterprise Laptop,1266.38,2025-03-13,V003304
Enterprise Laptop,1702.2,2024-05-11,V003304
Enterprise Laptop,1196.01,2024-11-19,V003304
Corporate Smartphone,1142.95,2024-10-28,V003304
Corporate Smartphone,1065.03,2025-11-09,V003304
Rack Server,10431.35,2025-03-25,V003304
Rack Server,11547.7,2024-10-31,V003304
Rack Server,10520.59,2024-09-08,V003304
Rack Server,10033.43,2025-01-30,V003304
Cloud Compute Credit,148.28,2025-05-06,V003304
Cloud Compute Credit,488.99,2025-05-23,V003304
Cloud Compute Credit,355.47,2024-10-26,V003304
Enterprise Laptop,1395.26,2025-03-11,V003305
Enterprise Laptop,1028.35,2026-02-22,V003305
Enterprise Laptop,1345.37,2024-09-08,V003305
Corporate Smartphone,697.01,2025-03-06,V003305
Corporate Smartphone,1054.63,2025-01-17,V003305
Corporate Smartphone,703.03,2025-10-04,V003305
Rack Server,10107.1,2025-07-17,V003305
Rack Server,8273.1,2025-04-24,V003305
Cloud Compute Credit,365.91,2025-05-31,V003305
Cloud Compute Credit,466.44,2024-10-04,V003305
Cloud Compute Credit,468.71,2026-04-12,V003305
Enterprise Laptop,1018.96,2025-02-23,V003306
Enterprise Laptop,925.75,2025-04-08,V003306
Corporate Smartphone,822.24,2026-04-01,V003306
Corporate Smartphone,903.36,2024-10-22,V003306
Rack Server,7326.66,2026-01-22,V003306
Rack Server,5644.93,2026-03-11,V003306
Rack Server,8204.21,2026-03-02,V003306
Rack Server,5706.79,2026-03-06,V003306
Cloud Compute Credit,331.9,2024-05-27,V003306
Cloud Compute Credit,233.08,2025-11-15,V003306
Cloud Compute Credit,384.98,2025-03-03,V003306
Enterprise Laptop,1248.23,2025-05-25,V003307
Enterprise Laptop,1169.91,2025-06-22,V003307
Corporate Smartphone,1305.67,2025-03-10,V003307
Corporate Smartphone,1233.25,2024-09-23,V003307
Rack Server,9301.86,2024-11-21,V003307
Rack Server,11744.92,2025-01-05,V003307
Rack Server,9858.24,2025-07-06,V003307
Cloud Compute Credit,145.82,2025-06-21,V003307
Cloud Compute Credit,188.89,2025-08-30,V003307
Cloud Compute Credit,394.23,2024-10-24,V003307
Enterprise Laptop,1193.94,2025-10-03,V003308
Enterprise Laptop,1288.51,2024-08-26,V003308
Enterprise Laptop,1026.47,2025-05-24,V003308
Enterprise Laptop,1103.58,2025-06-22,V003308
Corporate Smartphone,731.32,2024-09-22,V003308
Corporate Smartphone,604.56,2024-06-05,V003308
Rack Server,8980.59,2025-10-14,V003308
Rack Server,7978.32,2024-12-16,V003308
Cloud Compute Credit,472.0,2024-05-06,V003308
Cloud Compute Credit,239.41,2024-10-06,V003308
Cloud Compute Credit,268.73,2025-04-17,V003308
Enterprise Laptop,1238.27,2025-12-26,V003309
Enterprise Laptop,1050.56,2024-12-03,V003309
Enterprise Laptop,954.43,2026-04-29,V003309
Corporate Smartphone,781.76,2025-04-04,V003309
Corporate Smartphone,540.72,2025-10-16,V003309
Rack Server,8444.7,2025-10-29,V003309
Rack Server,7515.55,2025-06-26,V003309
Rack Server,6889.38,2025-09-17,V003309
Cloud Compute Credit,326.28,2024-12-26,V003309
Cloud Compute Credit,223.42,2024-11-18,V003309
Enterprise Laptop,1416.78,2025-04-19,V003310
Enterprise Laptop,1075.4,2025-11-20,V003310
Enterprise Laptop,1469.0,2024-10-04,V003310
Corporate Smartphone,618.62,2025-09-11,V003310
Corporate Smartphone,1071.72,2025-12-31,V003310
Corporate Smartphone,876.61,2024-09-14,V003310
Corporate Smartphone,665.41,2024-05-03,V003310
Rack Server,11823.98,2024-06-07,V003310
Rack Server,10464.26,2024-12-08,V003310
Cloud Compute Credit,155.56,2024-05-20,V003310
Cloud Compute Credit,444.7,2024-08-10,V003310
Cloud Compute Credit,463.62,2025-08-30,V003310
Enterprise Laptop,1146.64,2026-03-09,V003311
Enterprise Laptop,1480.45,2024-09-17,V003311
Corporate Smartphone,884.13,2024-09-15,V003311
Corporate Smartphone,976.64,2025-01-23,V003311
Rack Server,8604.93,2024-06-20,V003311
Rack Server,10002.49,2025-03-16,V003311
Rack Server,8686.14,2025-12-26,V003311
Cloud Compute Credit,471.63,2026-04-25,V003311
Cloud Compute Credit,374.41,2024-05-24,V003311
Cloud Compute Credit,454.74,2024-06-05,V003311
Enterprise Laptop,1117.25,2025-09-12,V003312
Enterprise Laptop,1648.29,2025-01-13,V003312
Enterprise Laptop,1320.83,2025-04-03,V003312
Corporate Smartphone,1172.96,2025-07-04,V003312
Corporate Smartphone,909.93,2025-12-16,V003312
Rack Server,10029.4,2025-07-21,V003312
Rack Server,8324.72,2024-12-26,V003312
Cloud Compute Credit,439.59,2025-06-10,V003312
Cloud Compute Credit,288.77,2025-03-02,V003312
Cloud Compute Credit,214.29,2025-11-24,V003312
Enterprise Laptop,1229.32,2024-05-12,V003313
Enterprise Laptop,1117.55,2025-12-06,V003313
Corporate Smartphone,724.38,2025-05-18,V003313
Corporate Smartphone,1146.05,2025-12-08,V003313
Corporate Smartphone,1145.46,2025-11-16,V003313
Corporate Smartphone,1190.84,2024-10-19,V003313
Rack Server,10111.07,2025-08-02,V003313
Rack Server,10215.57,2024-09-22,V003313
Rack Server,9104.63,2024-09-12,V003313
Cloud Compute Credit,197.68,2025-06-25,V003313
Cloud Compute Credit,426.6,2025-11-27,V003313
Cloud Compute Credit,537.08,2025-06-04,V003313
Cloud Compute Credit,304.28,2025-01-05,V003313
Enterprise Laptop,1204.28,2025-05-19,V003314
Enterprise Laptop,944.01,2025-01-20,V003314
Enterprise Laptop,1039.75,2026-01-06,V003314
Enterprise Laptop,863.68,2025-11-21,V003314
Corporate Smartphone,688.33,2024-09-04,V003314
Corporate Smartphone,949.42,2024-05-18,V003314
Rack Server,6304.27,2026-01-13,V003314
Rack Server,5698.81,2026-03-02,V003314
Rack Server,7266.47,2025-09-19,V003314
Rack Server,7429.9,2024-05-08,V003314
Cloud Compute Credit,468.47,2025-10-21,V003314
Cloud Compute Credit,306.8,2024-11-07,V003314
Enterprise Laptop,1346.27,2025-03-19,V003315
Enterprise Laptop,1313.16,2024-06-21,V003315
Corporate Smartphone,795.65,2025-12-16,V003315
Corporate Smartphone,936.85,2025-07-09,V003315
Rack Server,6562.8,2026-03-02,V003315
Rack Server,5945.48,2026-04-20,V003315
Cloud Compute Credit,342.62,2025-05-14,V003315
Cloud Compute Credit,310.62,2026-04-21,V003315
Enterprise Laptop,1258.76,2024-09-26,V003316
Enterprise Laptop,1090.6,2025-08-28,V003316
Enterprise Laptop,1321.86,2025-03-14,V003316
Enterprise Laptop,1275.79,2025-05-23,V003316
Corporate Smartphone,1026.51,2024-09-20,V003316
Corporate Smartphone,737.37,2025-12-07,V003316
Corporate Smartphone,1115.61,2026-01-01,V003316
Rack Server,8678.05,2024-06-13,V003316
Rack Server,7727.83,2025-10-11,V003316
Rack Server,8880.0,2026-02-16,V003316
Cloud Compute Credit,505.31,2024-07-10,V003316
Cloud Compute Credit,347.61,2025-02-14,V003316
Enterprise Laptop,1398.93,2025-10-23,V003317
Enterprise Laptop,1462.18,2024-10-23,V003317
Enterprise Laptop,1039.41,2025-12-01,V003317
Enterprise Laptop,1108.27,2025-03-04,V003317
Corporate Smartphone,623.24,2025-12-18,V003317
Corporate Smartphone,1046.35,2024-06-30,V003317
Corporate Smartphone,825.91,2025-12-29,V003317
Rack Server,10300.83,2025-04-02,V003317
Rack Server,7013.73,2026-04-24,V003317
Rack Server,7864.71,2025-04-04,V003317
Cloud Compute Credit,513.61,2025-04-03,V003317
Cloud Compute Credit,416.09,2026-03-19,V003317
Cloud Compute Credit,283.89,2026-01-21,V003317
Enterprise Laptop,1253.73,2025-06-02,V003318
Enterprise Laptop,1250.4,2024-09-11,V003318
Corporate Smartphone,931.24,2024-06-03,V003318
Corporate Smartphone,722.72,2025-08-18,V003318
Corporate Smartphone,875.52,2025-05-20,V003318
Corporate Smartphone,691.36,2024-11-25,V003318
Rack Server,8207.41,2025-06-04,V003318
Rack Server,7013.95,2026-02-08,V003318
Cloud Compute Credit,116.11,2025-06-26,V003318
Cloud Compute Credit,501.21,2025-12-14,V003318
Cloud Compute Credit,467.96,2025-12-07,V003318
Cloud Compute Credit,365.01,2025-09-27,V003318
Enterprise Laptop,1285.54,2026-04-06,V003319
Enterprise Laptop,1440.37,2025-06-11,V003319
Corporate Smartphone,1019.91,2025-07-16,V003319
Corporate Smartphone,721.13,2025-07-09,V003319
Corporate Smartphone,948.69,2025-01-03,V003319
Corporate Smartphone,727.29,2025-06-19,V003319
Rack Server,10118.43,2024-11-26,V003319
Rack Server,7848.53,2025-12-23,V003319
Rack Server,10682.98,2024-06-20,V003319
Rack Server,9432.16,2025-09-13,V003319
Cloud Compute Credit,224.22,2024-09-17,V003319
Cloud Compute Credit,452.8,2024-08-28,V003319
